local_date,tmin,tmax,p0max,p0min,sshn,umax,umin
2022-07-07,20.6,36.6,861.9,860.5,12.3,27.0,14.0
2022-07-08,21.0,36.2,862.1,860.2,12.1,27.0,9.584269650101565
2022-07-09,20.8,38.0,860.5,857.0,12.2,25.0,9.478576074220692
2022-07-10,23.1,39.8,858.9,856.4,12.1,28.0,10.566049465830748
2022-07-11,22.7,38.1,862.7,858.6,9.0,26.0,14.0
2022-07-12,22.7,37.8,863.4,861.8,10.8,25.0,10.137006765960482
2022-07-13,23.9,39.1,861.9,859.8,11.0,23.0,14.0
2022-07-14,24.6,41.2,859.7,857.7,11.4,23.0,8.678500143154068
2022-07-15,22.4,39.4,861.9,859.6,12.5,25.0,9.64442875670643
2022-07-16,23.0,39.2,861.8,861.0,12.0,25.0,9.766192014843824
2022-07-17,22.4,39.9,862.4,860.3,11.5,25.0,9.456451936820072
2022-07-18,22.4,40.0,862.9,861.8,11.9,23.0,8.41718802108324
2022-07-19,23.6,41.0,863.2,861.2,11.8,20.0,8.117953013857308
2022-07-20,24.1,41.0,862.1,860.1,11.8,21.0,8.34633019645577
2022-07-21,23.1,38.7,862.9,860.2,12.0,18.0,8.34277485199312
2022-07-22,23.0,38.1,863.7,862.2,12.2,21.0,8.11877503137778
2022-07-23,18.9,36.3,862.4,860.4,12.6,26.0,9.484586008901225
2022-07-24,19.3,35.0,859.6,858.5,12.1,20.0,9.322894812247569
2022-07-25,18.4,35.2,860.8,859.3,11.4,26.0,10.754431920834946
2022-07-26,19.4,36.0,860.8,860.1,11.7,17.0,9.169305557357593
2022-07-27,19.4,36.7,862.1,860.4,11.9,20.0,8.345133084828463
2022-07-28,20.1,37.1,864.9,861.8,12.1,15.0,8.202153176972574
2022-07-29,20.8,36.3,865.7,863.2,11.7,22.0,9.282551006047164
2022-07-30,20.6,37.6,865.1,862.6,11.8,18.0,12.0
2022-07-31,20.7,37.7,863.0,860.2,12.0,22.0,8.357921170570112
2022-08-01,22.8,37.3,863.3,861.6,11.6,25.0,14.0
2022-08-02,22.8,38.3,863.9,862.5,11.2,28.0,16.0
2022-08-03,24.0,39.2,865.2,863.8,11.4,31.0,14.0
2022-08-04,24.7,40.6,865.9,864.0,11.6,23.0,8.630612438259764
2022-08-05,24.0,41.9,863.9,861.7,12.0,23.0,7.361159422921248
2022-08-06,28.4,40.7,862.2,860.1,11.5,28.0,16.0
2022-08-07,26.0,40.3,862.4,859.8,11.6,32.0,15.0
2022-08-08,24.4,39.2,863.7,862.2,11.7,35.0,11.063978570764744
2022-08-09,24.4,39.9,862.4,860.9,12.0,28.0,9.55917696422813
2022-08-10,25.7,40.8,860.7,859.4,12.0,22.0,7.688656090196597
2022-08-11,25.1,40.6,861.4,860.5,11.9,23.0,8.110330680844068
2022-08-12,24.2,41.3,861.6,860.0,11.8,20.0,7.137650308007386
2022-08-13,24.3,40.4,860.5,859.3,11.5,24.0,8.140521745780926
2022-08-14,24.3,39.0,861.9,860.5,10.7,27.0,16.0
2022-08-15,24.4,39.1,863.9,861.7,10.0,27.0,10.089929374273062
2022-08-16,24.6,40.7,864.1,862.1,11.2,20.0,7.918401037717007
2022-08-17,26.7,40.3,862.6,861.0,10.7,16.0,8.071906291979731
2022-08-18,26.4,39.9,861.7,860.5,8.5,14.0,8.544497924300927
2022-08-19,23.5,38.9,862.2,860.3,11.7,18.0,9.0
2022-08-20,23.4,38.5,862.4,860.8,11.8,30.0,9.32787457912908
2022-08-21,22.9,37.8,862.3,861.2,10.0,20.0,8.95554711348798
2022-08-22,21.1,34.3,864.1,861.9,11.3,33.0,15.0
2022-08-23,20.4,34.5,864.3,862.7,10.9,36.0,18.0
2022-08-24,20.0,36.6,864.8,863.2,11.0,36.0,14.0
2022-08-25,20.5,36.5,864.7,862.8,10.2,35.0,12.22342331297747
2022-08-26,23.8,36.6,864.5,862.4,3.4,30.0,14.0
2022-08-27,21.8,36.0,866.3,864.0,5.6,29.0,16.0
2022-08-28,20.5,37.0,866.5,865.0,10.6,26.0,9.726539620323877
2022-08-29,20.6,36.5,867.7,866.1,10.9,17.0,8.942821076185743
2022-08-30,19.5,36.3,869.0,867.2,10.8,16.0,7.721327820758111
2022-08-31,20.7,36.6,868.1,866.5,10.7,19.0,8.062458066647839
2022-09-01,20.4,36.5,867.6,865.9,10.4,21.0,7.753165667116582
2022-09-02,20.9,37.7,868.7,867.3,11.1,23.0,8.0
2022-09-03,20.7,38.9,868.9,866.1,11.0,23.0,7.2151677187490355
2022-09-04,21.8,39.0,866.6,864.3,11.2,16.0,6.898327486577189
2022-09-05,20.9,38.0,865.4,863.2,11.0,20.0,7.887710015905357
2022-09-06,22.5,37.7,865.7,863.5,10.8,24.0,8.596383381091055
2022-09-07,20.5,36.8,867.5,864.0,9.5,25.0,9.057802458570071
2022-09-08,20.0,36.4,869.4,867.1,9.6,33.0,17.0
2022-09-09,20.7,35.8,869.8,868.2,10.5,40.0,12.54640589550002
2022-09-10,19.2,34.6,868.7,866.6,10.7,30.0,15.0
2022-09-11,18.8,34.2,866.8,864.1,11.0,24.0,9.671597585347207
2022-09-12,17.3,35.8,863.5,862.0,11.2,25.0,9.048194485049413
2022-09-13,18.3,35.6,865.2,863.3,10.7,21.0,5.0
2022-09-14,22.1,34.9,866.4,864.0,10.8,36.0,11.329050175707565
2022-09-15,15.8,31.9,867.5,866.0,11.1,65.0,15.706772485508418
2022-09-16,15.0,32.7,866.4,863.6,11.2,30.0,14.0
2022-09-17,15.4,34.8,864.0,862.3,11.1,27.0,8.674533681537937
2022-09-18,19.0,35.0,865.5,863.4,10.4,20.0,6.0
2022-09-19,16.5,33.7,867.6,864.6,10.5,26.0,9.665983616075552
2022-09-20,16.2,33.4,867.6,866.2,10.3,32.0,11.071913179951927
2022-09-21,20.6,31.5,867.6,865.8,3.0,27.0,10.0
2022-09-22,20.9,31.9,868.0,866.2,8.3,30.0,20.0
2022-09-23,19.6,31.0,868.8,867.4,9.8,34.0,20.0
2022-09-24,18.4,32.0,869.7,867.5,10.5,40.0,17.0
2022-09-25,15.7,32.7,868.0,866.2,10.9,38.0,12.756272413257795
2022-09-26,15.1,33.1,867.8,865.1,10.9,37.0,12.219137122567794
2022-09-27,13.3,30.6,867.3,866.2,10.8,29.0,11.737948820572145
2022-09-28,13.9,30.1,866.8,865.1,10.5,32.0,12.0
2022-09-29,14.7,33.8,867.3,864.8,10.5,24.0,9.69810830828262
2022-09-30,16.3,33.9,869.6,867.7,10.5,20.0,9.509636249274733
2022-10-01,17.2,33.8,870.0,867.1,10.2,19.0,9.471868812601423
2022-10-02,16.2,31.8,866.7,865.3,10.4,21.0,9.356260163476875
2022-10-03,14.5,29.0,869.2,865.4,10.5,29.0,15.0
2022-10-04,14.3,30.5,873.6,869.2,10.0,25.0,11.29199842383143
2022-10-05,16.7,31.9,874.2,871.5,7.6,23.0,10.73221378427152
2022-10-06,18.4,34.1,871.1,868.7,9.8,17.0,10.306544146941576
2022-10-07,17.1,33.6,869.6,867.8,9.8,19.0,10.30347996207307
2022-10-08,16.2,32.4,870.4,869.0,9.8,19.0,5.0
2022-10-09,16.1,31.9,871.5,869.7,9.0,23.0,9.877895440442009
2022-10-10,15.8,30.2,872.0,870.9,9.2,46.0,14.44927789522177
2022-10-11,14.9,26.8,871.2,869.5,10.0,34.0,15.291968167407656
2022-10-12,10.8,27.1,870.6,869.1,10.3,35.0,12.446438652960836
2022-10-13,10.2,26.4,870.4,869.5,9.1,30.0,2.0
2022-10-14,13.3,29.1,870.1,868.8,8.2,34.0,16.0
2022-10-15,14.9,29.0,872.2,870.3,8.9,35.0,14.0
2022-10-16,13.3,29.5,874.4,872.3,9.3,26.0,13.393390302313184
2022-10-17,13.2,29.8,875.2,873.6,9.2,27.0,12.982235308972658
2022-10-18,13.3,29.3,874.2,871.9,9.6,26.0,12.153080796107904
2022-10-19,14.7,31.3,872.3,870.0,9.6,23.0,11.096789614613144
2022-10-20,13.6,29.1,870.9,869.5,8.3,27.0,11.896824833331406
2022-10-21,14.8,27.9,872.9,869.4,6.5,35.0,16.0
2022-10-22,14.2,28.1,874.6,872.0,3.2,42.0,21.0
2022-10-23,15.5,28.4,874.9,872.7,5.6,53.0,16.0
2022-10-24,14.2,27.8,872.7,870.1,3.5,34.0,16.0
2022-10-25,14.3,27.2,871.9,869.8,6.3,38.0,20.0
2022-10-26,12.4,28.2,874.2,872.1,9.2,40.0,20.0
2022-10-27,14.9,27.9,873.4,871.4,4.6,34.0,16.0
2022-10-28,15.8,26.6,871.0,869.4,8.1,45.0,19.0
2022-10-29,10.3,23.3,871.5,869.7,5.0,51.0,22.0
2022-10-30,9.5,22.6,873.0,871.6,2.4,45.0,23.0
2022-10-31,13.7,25.1,871.6,868.0,2.9,62.0,24.0
2022-11-01,14.1,21.1,870.1,867.3,2.5,88.0,37.0
2022-11-02,10.8,21.6,869.6,867.1,7.2,80.0,33.0
2022-11-03,6.8,19.2,869.1,866.5,8.0,77.0,30.0
2022-11-04,5.2,18.8,870.7,868.7,9.7,70.0,30.0
2022-11-05,4.2,19.6,872.3,870.4,9.6,61.0,16.0
2022-11-06,3.8,20.4,871.9,869.6,9.5,55.0,14.0
2022-11-07,3.9,19.5,871.3,868.5,9.6,51.0,18.0
2022-11-08,5.3,19.8,868.9,866.4,8.5,73.0,20.0
2022-11-09,8.4,20.4,868.9,867.4,7.5,70.0,34.0
2022-11-10,10.0,20.0,873.5,868.9,9.1,78.0,34.0
2022-11-11,8.0,21.4,874.0,872.6,5.5,87.0,19.0
2022-11-12,10.1,13.9,875.3,873.1,0.0,91.0,78.0
2022-11-13,5.9,19.2,874.6,872.1,9.5,92.0,37.0
2022-11-14,4.0,17.3,872.5,870.8,9.5,68.0,25.0
2022-11-15,3.9,17.9,873.0,870.8,9.2,72.0,24.0
2022-11-16,5.5,13.9,871.7,868.2,0.5,93.0,59.0
2022-11-17,9.8,14.5,869.8,867.6,0.0,96.0,82.0
2022-11-18,5.3,16.7,873.2,869.9,8.4,99.0,42.0
2022-11-19,3.9,19.0,874.2,872.3,8.9,88.0,32.0
2022-11-20,4.6,21.6,874.0,872.4,9.4,72.0,24.0
2022-11-21,4.9,21.2,874.4,872.8,9.3,60.0,14.0
2022-11-22,5.6,20.3,875.2,872.7,7.5,53.0,22.0
2022-11-23,7.6,20.6,874.0,871.5,5.5,58.0,27.0
2022-11-24,5.2,20.5,871.9,869.2,8.7,64.0,25.0
2022-11-25,11.0,13.5,868.8,867.6,0.0,84.0,58.0
2022-11-26,10.5,16.1,871.8,869.6,7.0,86.0,57.0
2022-11-27,5.6,16.0,872.7,870.6,7.4,80.0,48.0
2022-11-28,3.2,18.4,871.9,870.0,5.5,73.0,40.0
2022-11-29,8.5,20.7,872.4,870.2,0.5,73.0,41.0
2022-11-30,11.3,15.7,871.9,869.9,1.5,78.0,60.0
2022-12-01,8.9,16.5,872.4,871.0,3.4,92.0,67.0
2022-12-02,5.0,18.4,872.1,869.4,8.0,94.0,45.0
2022-12-03,5.3,14.4,870.3,868.2,4.5,97.0,60.0
2022-12-04,2.9,15.4,870.1,869.4,8.8,94.0,41.0
2022-12-05,2.8,15.2,871.5,869.6,7.9,84.0,39.0
2022-12-06,1.6,13.2,871.2,869.3,6.7,87.0,44.0
2022-12-07,1.0,13.7,871.7,870.6,5.3,88.0,39.0
2022-12-08,2.0,14.2,873.6,871.7,7.8,80.0,27.0
2022-12-09,0.0,16.0,872.2,869.5,8.5,60.0,25.0
2022-12-10,0.7,15.0,870.0,868.1,8.8,61.0,28.0
2022-12-11,0.2,13.9,871.5,869.8,8.7,64.0,27.0
2022-12-12,1.1,12.7,871.4,869.8,2.2,73.0,49.0
2022-12-13,4.8,14.3,870.6,869.1,2.3,92.0,47.0
2022-12-14,6.3,13.4,872.1,870.5,5.8,90.0,70.0
2022-12-15,4.9,12.5,872.0,871.0,0.0,90.0,72.0
2022-12-16,3.0,16.2,872.3,869.9,8.6,87.0,45.0
2022-12-17,3.6,18.3,872.4,870.8,8.6,74.0,40.0
2022-12-18,2.2,17.8,874.2,872.4,8.6,75.0,33.0
2022-12-19,2.3,17.6,873.1,871.0,8.6,71.0,28.0
2022-12-20,1.0,15.2,872.0,869.4,8.7,74.0,30.0
2022-12-21,0.6,14.3,870.8,868.3,7.3,70.0,35.0
2022-12-22,4.9,9.6,869.1,867.5,0.0,91.0,84.0
2022-12-23,3.4,10.9,868.2,859.8,1.4,91.0,67.0
2022-12-24,1.4,6.0,866.6,857.7,0.0,97.0,83.0
2022-12-25,2.7,8.4,869.4,867.1,0.8,96.0,84.0
2022-12-26,-1.4,11.0,869.9,868.0,8.5,91.0,44.0
2022-12-27,-1.1,9.9,870.2,868.9,3.1,91.0,11.0
2022-12-28,-1.6,10.6,874.3,869.8,8.6,78.0,42.0
2022-12-29,-1.8,11.3,876.5,874.7,8.7,78.0,37.0
2022-12-30,-1.5,13.9,877.6,876.0,8.7,79.0,38.0
2022-12-31,-1.4,14.1,876.8,874.7,8.7,70.0,25.0
2023-01-01,-1.9,13.8,878.0,876.2,8.6,64.0,28.0
2023-01-02,-1.0,15.9,877.7,875.8,8.7,50.0,14.0
2023-01-03,-1.4,16.3,878.3,875.0,8.7,51.0,22.0
2023-01-04,1.6,10.6,873.7,865.2,0.0,94.0,42.0
2023-01-05,3.4,7.7,870.2,864.2,0.8,97.0,72.0
2023-01-06,3.2,8.3,872.0,870.5,1.1,97.0,68.0
2023-01-07,-1.3,8.3,871.6,870.0,6.2,95.0,64.0
2023-01-08,2.7,8.3,871.4,869.8,3.5,98.0,70.0
2023-01-09,2.2,7.8,871.4,868.1,0.1,94.0,68.0
2023-01-10,2.4,11.3,872.1,866.2,8.5,97.0,44.0
2023-01-11,-1.1,12.5,874.0,872.5,8.6,81.0,43.0
2023-01-12,-2.3,12.4,873.7,871.8,9.0,78.0,32.0
2023-01-13,-2.5,8.8,872.4,871.4,2.5,77.0,56.0
2023-01-14,1.9,10.0,872.0,868.3,2.9,97.0,60.0
2023-01-15,3.1,11.7,870.4,867.4,6.8,96.0,59.0
2023-01-16,1.3,12.0,870.5,868.6,9.0,97.0,58.0
2023-01-17,0.5,10.9,869.0,867.2,6.8,86.0,50.0
2023-01-18,-0.2,13.6,871.8,868.5,9.1,81.0,36.0
2023-01-19,-0.3,16.0,872.9,871.3,9.1,71.0,32.0
2023-01-20,0.8,16.0,872.5,870.5,9.4,69.0,25.0
2023-01-21,-0.5,15.0,872.7,871.0,8.1,73.0,31.0
2023-01-22,0.3,13.0,872.5,870.5,9.0,92.0,32.0
2023-01-23,-0.7,12.3,872.0,870.8,8.5,86.0,47.0
2023-01-24,-0.9,12.0,872.1,869.9,7.9,80.0,45.0
2023-01-25,-1.4,10.3,870.2,869.0,5.7,91.0,45.0
2023-01-26,-1.6,9.1,870.8,868.8,5.2,88.0,48.0
2023-01-27,-2.0,7.4,872.2,870.3,1.5,93.0,68.0
2023-01-28,-2.9,11.2,872.4,868.6,7.4,88.0,36.0
2023-01-29,2.2,12.1,868.2,863.9,4.1,76.0,48.0
2023-01-30,4.5,8.1,867.6,863.4,1.6,92.0,64.0
2023-01-31,4.3,8.5,862.1,858.2,0.0,99.0,81.0
2023-02-01,0.9,9.5,866.4,861.8,8.0,90.0,55.0
2023-02-02,0.4,7.0,870.7,866.3,2.7,92.0,75.0
2023-02-03,-2.4,7.5,872.6,871.1,9.5,89.0,50.0
2023-02-04,-2.4,8.7,870.3,866.3,9.2,83.0,43.0
2023-02-05,-1.4,10.4,867.9,865.9,9.6,71.0,44.0
2023-02-06,3.9,11.1,866.7,862.7,2.2,76.0,47.0
2023-02-07,3.9,7.8,864.4,862.8,1.2,87.0,63.0
2023-02-08,0.7,4.2,867.0,864.4,0.1,95.0,75.0
2023-02-09,-7.3,5.6,872.5,867.4,6.1,95.0,42.0
2023-02-10,-6.0,6.7,872.6,870.9,9.6,89.0,42.0
2023-02-11,-4.5,10.5,872.3,868.6,9.3,68.0,28.0
2023-02-12,3.2,7.3,868.9,866.2,0.1,97.0,51.0
2023-02-13,-1.3,8.8,871.5,868.9,7.1,94.0,30.0
2023-02-14,-1.9,9.4,869.9,866.0,2.0,91.0,40.0
2023-02-15,-0.6,9.9,866.7,863.5,4.2,92.0,37.0
2023-02-16,-3.1,6.5,873.0,867.0,8.0,78.0,43.0
2023-02-17,-5.8,11.5,873.5,871.8,9.9,72.0,17.0
2023-02-18,-3.4,12.4,875.0,872.9,10.0,68.0,22.0
2023-02-19,-2.2,13.3,874.9,871.6,10.0,59.0,18.0
2023-02-20,-2.9,15.1,874.4,869.9,9.9,49.0,14.0
2023-02-21,-1.3,14.7,870.9,868.8,9.1,52.0,18.0
2023-02-22,0.8,16.0,871.0,868.3,9.0,59.0,27.0
2023-02-23,1.3,16.9,867.7,865.0,9.9,62.0,25.0
2023-02-24,1.5,17.6,869.0,865.2,10.0,66.0,20.0
2023-02-25,3.2,17.3,872.1,868.8,8.5,68.0,36.0
2023-02-26,2.9,19.9,874.9,872.2,10.0,81.0,17.0
2023-02-27,4.7,19.8,875.5,873.0,10.0,55.0,22.0
2023-02-28,3.9,20.5,874.1,870.9,10.2,55.0,16.0
2023-03-01,4.0,20.4,872.2,870.2,10.0,50.0,18.0
2023-03-02,3.2,18.2,872.4,870.4,10.1,64.0,24.0
2023-03-03,3.5,19.9,874.1,871.5,9.8,62.0,13.0
2023-03-04,9.3,20.2,872.6,869.9,7.5,58.0,28.0
2023-03-05,5.7,20.7,875.0,872.5,10.0,68.0,20.0
2023-03-06,8.3,23.0,872.9,867.8,7.4,69.0,20.0
2023-03-07,10.7,18.4,869.5,867.1,1.7,81.0,57.0
2023-03-08,10.2,13.1,869.9,865.9,0.0,86.0,69.0
2023-03-09,10.3,13.5,866.3,864.2,0.0,93.0,71.0
2023-03-10,4.4,15.0,870.9,866.3,10.0,98.0,41.0
2023-03-11,2.9,17.4,872.3,870.0,10.5,87.0,29.0
2023-03-12,3.0,20.3,870.6,867.8,8.3,82.0,26.0
2023-03-13,8.2,13.0,868.3,866.1,0.0,96.0,87.0
2023-03-14,7.9,17.9,869.6,866.1,6.5,97.0,62.0
2023-03-15,7.9,19.3,866.0,861.5,6.8,94.0,45.0
2023-03-16,6.5,13.0,868.1,864.6,7.1,93.0,56.0
2023-03-17,6.8,15.3,869.5,867.5,9.9,84.0,49.0
2023-03-18,3.4,21.0,868.3,865.2,11.0,85.0,20.0
2023-03-19,8.6,19.1,865.0,862.1,8.5,84.0,40.0
2023-03-20,4.9,17.7,862.3,860.6,8.3,89.0,30.0
2023-03-21,3.3,8.4,860.0,858.5,0.0,94.0,82.0
2023-03-22,2.5,11.3,864.1,860.0,1.9,95.0,72.0
2023-03-23,3.1,14.6,867.8,863.9,9.0,91.0,56.0
2023-03-24,4.5,16.7,867.5,866.7,9.6,94.0,44.0
2023-03-25,5.7,20.9,866.9,864.9,9.6,81.0,30.0
2023-03-26,9.6,12.7,863.9,861.7,0.0,92.0,58.0
2023-03-27,8.2,15.0,864.8,861.2,3.1,95.0,69.0
2023-03-28,8.5,15.4,869.1,864.6,3.5,98.0,74.0
2023-03-29,4.3,18.5,868.9,868.1,11.4,94.0,47.0
2023-03-30,5.2,19.7,867.9,864.4,10.7,75.0,31.0
2023-03-31,6.3,14.2,865.6,862.3,1.3,85.0,44.0
2023-04-01,-2.5,9.3,867.7,865.0,11.2,82.0,41.0
2023-04-02,-2.4,11.4,868.1,866.1,11.8,75.0,38.0
2023-04-03,3.3,16.3,867.7,866.9,11.6,71.0,45.0
2023-04-04,4.3,20.8,869.6,867.5,11.3,68.0,26.0
2023-04-05,6.3,23.0,868.5,866.8,10.9,70.0,23.0
2023-04-06,10.8,21.8,867.6,865.4,10.9,63.0,26.0
2023-04-07,5.9,21.6,871.6,867.5,11.0,72.0,16.0
2023-04-08,7.5,22.4,873.6,871.1,9.3,42.0,19.0
2023-04-09,9.6,24.3,874.9,872.2,6.1,52.0,22.0
2023-04-10,10.2,27.2,871.4,867.9,4.9,52.0,17.0
2023-04-11,12.0,24.8,867.1,863.9,8.3,67.0,19.0
2023-04-12,11.5,17.4,865.9,861.5,1.5,95.0,76.0
2023-04-13,7.8,13.4,868.8,861.4,7.7,94.0,60.0
2023-04-14,6.1,14.2,873.3,869.1,8.2,91.0,59.0
2023-04-15,3.3,18.3,871.9,867.3,11.4,86.0,31.0
2023-04-16,6.3,21.0,867.4,866.0,10.5,72.0,32.0
2023-04-17,7.9,23.3,867.5,865.7,12.0,75.0,34.0
2023-04-18,8.9,24.8,870.6,867.5,11.9,75.0,23.0
2023-04-19,9.5,24.3,870.1,867.3,12.0,76.0,25.0
2023-04-20,9.4,24.9,867.1,864.0,10.3,66.0,26.0
2023-04-21,12.7,23.8,865.0,864.5,6.9,62.0,29.0
2023-04-22,11.5,24.9,867.4,865.2,10.5,67.0,34.0
2023-04-23,11.6,24.3,868.2,866.3,6.4,70.0,37.0
2023-04-24,11.8,21.3,867.6,864.4,0.0,89.0,54.0
2023-04-25,10.1,21.6,866.3,863.7,11.2,89.0,41.0
2023-04-26,7.9,22.7,867.6,865.7,12.2,82.0,20.0
2023-04-27,9.0,25.1,866.6,864.3,12.5,49.0,18.0
2023-04-28,9.3,27.6,865.9,863.8,12.2,54.0,13.0
2023-04-29,13.7,24.9,864.4,862.5,7.4,77.0,24.0
2023-04-30,9.9,24.0,866.1,862.9,10.6,74.0,29.0
2023-05-01,7.5,20.6,868.3,864.3,12.5,70.0,20.0
2023-05-02,5.8,20.8,870.0,867.5,12.5,64.0,19.0
2023-05-03,6.2,21.2,871.3,869.3,12.5,52.0,25.0
2023-05-04,4.7,21.9,869.4,867.8,12.1,40.0,14.0
2023-05-05,5.4,26.2,869.0,867.0,12.2,39.0,15.89912171790845
2023-05-06,8.8,28.9,867.7,866.6,12.5,36.0,14.262405751502827
2023-05-07,13.9,29.8,868.3,866.4,9.4,31.0,14.802209758891824
2023-05-08,12.8,27.2,866.9,865.5,12.3,40.0,17.0
2023-05-09,12.0,26.4,865.5,863.7,4.1,55.0,23.0
2023-05-10,11.9,26.0,869.3,864.4,10.7,63.0,26.0
2023-05-11,11.6,28.3,870.0,868.7,10.1,59.0,16.0
2023-05-12,10.9,31.0,870.6,868.2,12.1,43.0,15.185274344166425
2023-05-13,16.4,30.6,867.8,866.2,11.7,44.0,16.0
2023-05-14,11.7,24.2,867.6,865.9,12.2,56.0,31.0
2023-05-15,10.5,23.1,865.4,864.2,12.0,63.0,14.0
2023-05-16,7.1,25.4,866.6,863.6,12.1,34.0,13.063992745447347
2023-05-17,10.5,27.4,867.1,865.5,11.1,36.0,14.168474089750775
2023-05-18,12.0,31.1,869.4,866.6,11.6,32.0,12.165883154294873
2023-05-19,18.9,31.1,868.1,865.4,10.4,43.0,17.0
2023-05-20,19.5,29.4,866.0,863.7,4.7,75.0,26.0
2023-05-21,14.2,26.5,866.9,863.6,9.1,78.0,30.0
2023-05-22,13.0,27.9,869.8,867.1,11.8,67.0,17.0
2023-05-23,13.8,31.8,871.4,869.5,11.5,47.0,15.0
2023-05-24,16.5,32.6,870.0,867.8,9.0,50.0,15.0
2023-05-25,17.5,28.7,869.9,867.6,0.3,65.0,25.0
2023-05-26,14.3,28.1,869.1,867.0,6.5,57.0,30.0
2023-05-27,15.3,29.5,868.8,867.1,9.6,53.0,16.0
2023-05-28,14.3,31.1,869.6,866.6,6.3,41.0,16.018427071417698
2023-05-29,17.2,31.0,869.8,868.0,5.9,52.0,20.0
2023-05-30,18.2,31.4,869.0,867.5,7.0,51.0,25.0
2023-05-31,17.5,29.0,868.9,867.3,10.5,55.0,25.0
2023-06-01,13.9,28.2,868.8,867.4,12.8,52.0,20.0
2023-06-02,14.6,31.1,870.5,868.4,11.5,35.0,16.0
2023-06-03,19.9,32.7,868.5,867.3,9.5,34.0,14.298679931718787
2023-06-04,17.8,33.8,867.8,866.2,12.1,34.0,12.695756579913889
2023-06-05,18.4,32.7,867.4,866.4,8.8,37.0,14.27817194210093
2023-06-06,16.8,33.3,867.3,866.0,10.4,33.0,15.0
2023-06-07,18.0,33.7,866.3,864.5,11.2,33.0,15.0
2023-06-08,20.3,32.1,867.3,864.9,6.2,36.0,18.0
2023-06-09,17.8,33.4,865.9,863.8,12.6,40.0,13.442176750706151
2023-06-10,18.1,33.1,865.0,863.7,12.2,37.0,17.0
2023-06-11,16.9,33.3,863.7,862.5,11.2,66.0,20.0
2023-06-12,19.0,33.6,862.8,861.4,11.8,38.0,15.0
2023-06-13,18.3,33.8,863.9,861.5,11.9,35.0,16.0
2023-06-14,16.2,31.5,864.5,863.3,12.5,39.0,17.0
2023-06-15,16.5,32.4,863.6,861.6,12.5,41.0,14.0
2023-06-16,16.6,31.2,861.4,860.1,12.9,36.0,19.0
2023-06-17,16.7,32.8,863.8,861.1,12.9,43.0,16.0
2023-06-18,20.0,33.9,864.7,863.3,12.2,39.0,12.759618173390676
2023-06-19,14.4,34.2,864.6,863.6,12.7,40.0,12.914733572050409
2023-06-20,14.3,33.3,864.1,862.8,12.9,31.0,11.422213740617828
2023-06-21,14.0,33.2,864.1,862.7,13.0,36.0,11.483651266318414
2023-06-22,16.4,34.7,863.8,862.8,13.1,33.0,11.54206247831274
2023-06-23,17.8,35.6,865.2,863.2,12.9,29.0,10.125202060926473
2023-06-24,22.0,35.4,864.5,863.1,13.1,24.0,9.948666275943264
2023-06-25,17.9,37.0,862.2,859.5,12.7,30.0,9.819190964594098
2023-06-26,20.9,36.9,861.1,859.1,13.0,27.0,10.079200265477445
2023-06-27,19.5,36.1,862.1,860.1,12.4,29.0,10.67316001652016
2023-06-28,17.8,37.0,864.5,861.3,13.0,25.0,9.689067778076693
2023-06-29,18.8,36.5,863.6,861.9,13.2,30.0,11.201321976618193
2023-06-30,18.8,34.6,862.5,860.3,12.8,29.0,15.0
2023-07-01,19.7,35.1,863.0,860.0,12.7,34.0,15.0
2023-07-02,17.8,35.1,864.5,862.5,12.9,36.0,13.574498503621822
2023-07-03,20.0,35.3,864.6,863.5,12.7,19.0,10.079040779834497
2023-07-04,19.0,38.0,862.8,861.6,12.1,24.0,8.916509412575474
2023-07-05,20.9,39.5,860.5,859.0,12.6,23.0,8.339173741964881
2023-07-06,21.4,40.1,860.8,858.9,12.5,24.0,8.653176609707046
2023-07-07,21.5,39.9,862.6,860.7,12.6,29.0,9.575314693206597
2023-07-08,21.8,37.8,862.8,861.3,12.7,29.0,9.840824275059086
2023-07-09,19.6,34.9,862.8,861.9,13.0,32.0,10.804274451413338
2023-07-10,19.0,35.9,863.0,861.4,12.2,34.0,15.0
2023-07-11,19.9,35.6,866.3,862.6,12.8,33.0,14.0
2023-07-12,19.9,36.6,866.2,863.4,12.8,30.0,11.562344826515853
2023-07-13,20.1,40.6,863.0,861.9,12.8,28.0,12.0
2023-07-14,23.3,40.4,863.7,861.7,12.5,24.0,9.461345706775036
2023-07-15,21.9,38.8,863.6,862.2,12.8,28.0,11.0
2023-07-16,20.0,37.3,863.5,862.0,13.0,28.0,9.823439953476834
2023-07-17,19.9,36.2,863.3,861.7,12.7,22.0,8.77198780272359
2023-07-18,19.4,36.9,862.2,860.5,13.0,25.0,9.216918744331643
2023-07-19,20.3,36.8,861.7,860.8,12.7,25.0,10.008971867102977
2023-07-20,20.1,39.0,861.9,860.3,12.7,19.0,8.123189115333604
2023-07-21,21.4,39.7,863.3,861.5,12.5,21.0,8.478435956262018
2023-07-22,21.8,39.2,863.5,862.2,12.1,18.0,8.235322196892032
2023-07-23,22.2,39.4,862.2,860.9,12.0,20.0,7.669524526483803
2023-07-24,22.5,37.8,860.8,858.6,12.2,23.0,9.221346112308163
2023-07-25,20.7,37.1,861.6,859.2,12.3,25.0,9.792708525199195
